x,y,z,increment
1.33333333333331,-0.142857142857167,0.476190476190482,6
3.28571428571428,0.857142857142833,1.42857142857144,6
2.28571428571428,0.809523809523796,0.380952380952408,6
2.23809523809524,-0.190476190476204,1.23809523809524,6
2.1904761904762,-0.142857142857167,1.09523809523807,6
5.85714285714283,1.71428571428572,1.95238095238096,6
1.76190476190476,1.57142857142856,3.66666666666669,-6
2.61904761904759,0.476190476190482,2.47619047619048,-6
1.57142857142856,1.38095238095241,3.28571428571428,-6
6.95238095238096,3.14285714285717,2.1904761904762,-6
1.66666666666669,-0.857142857142833,2.04761904761904,-6
1.38095238095241,0.095238095238074,2.8095238095238,-6
2.09523809523807,-0.904761904761926,0.666666666666686,-6
-1.04761904761904,-0.904761904761926,-0.380952380952408,-6
1.61904761904759,0.047619047619037,-0.428571428571445,-6
1.28571428571428,0.047619047619037,-1.42857142857144,-6
0.190476190476204,0.047619047619037,-1.47619047619048,-6
1.85714285714283,0,-1.42857142857144,-6
0.904761904761926,-0.952380952380963,-1.42857142857144,-6
-1.09523809523807,-0.904761904761926,-1.42857142857144,-6
-0.190476190476204,-0.857142857142833,-1.42857142857144,-6
0.666666666666686,0.095238095238074,-1.42857142857144,-6
-6.04761904761904,0.095238095238074,0.523809523809518,-6
-5.8095238095238,-0.857142857142833,0.428571428571445,6
-3.66666666666669,-0.857142857142833,-0.571428571428555,6
-3.52380952380952,-0.857142857142833,-0.571428571428555,6
-4.14285714285717,-0.761904761904759,0.428571428571445,6
-4.90476190476193,-0.666666666666686,0.523809523809518,6
0.142857142857167,0.333333333333314,-0.380952380952408,6
-5.57142857142856,0.380952380952408,1.66666666666669,6
-4.04761904761904,-0.428571428571445,1.66666666666669,6
1,0.523809523809518,-0.238095238095241,6
-5.61904761904759,-2.33333333333331,0.857142857142833,6
-0.428571428571445,-0.333333333333314,0.857142857142833,6
1.52380952380952,0.619047619047592,-1.09523809523807,6
0.666666666666686,-0.333333333333314,-0.095238095238074,6
0.809523809523796,-0.285714285714278,0.809523809523796,6
3.76190476190476,0.714285714285722,0.714285714285722,6
2.85714285714283,0.714285714285722,1.57142857142856,6
4.8095238095238,0.666666666666686,1.42857142857144,6
5.61904761904759,2.52380952380952,2.23809523809524,-6
2.61904761904759,1.42857142857144,3,-6
2.66666666666669,0.428571428571445,2.76190476190476,-6
5.23809523809524,2.33333333333331,3.57142857142856,-6
0.047619047619037,4.09523809523807,8.14285714285717,-6
2.8095238095238,1,4.8095238095238,-6
2.57142857142856,1.85714285714283,2.57142857142856,-6
4.1904761904762,0.761904761904759,-0.476190476190482,-6
-0.047619047619037,-1.23809523809524,-0.523809523809518,-6
3.76190476190476,-0.238095238095241,-2.52380952380952,-6
2.33333333333331,-0.238095238095241,-2.42857142857144,-6
0.047619047619037,-0.285714285714278,-2.33333333333331,-6
-0.952380952380963,-0.285714285714278,-1.38095238095241,-6
-2.23809523809524,-0.428571428571445,-1.38095238095241,-6
-2.28571428571428,-0.476190476190482,-0.428571428571445,-6
-1.28571428571428,-0.476190476190482,-1.52380952380952,-6
-2.28571428571428,-1.47619047619048,-0.619047619047592,-6
-5.14285714285717,-1.47619047619048,-0.666666666666686,6
-5.8095238095238,-1.42857142857144,-0.714285714285722,6
-5.52380952380952,-1.38095238095241,-0.714285714285722,6
-3.23809523809524,-0.380952380952408,-0.714285714285722,6
