x,y,z,increment
-0.952380952380963,0,-0.190476190476204,-4
-3.90476190476193,-0.952380952380963,0.714285714285722,-4
-1.90476190476193,0.047619047619037,1.57142857142856,-4
-1.90476190476193,0,1.52380952380952,-4
-1.85714285714283,0,0.523809523809518,-4
-1.76190476190476,-0.952380952380963,0.523809523809518,4
-2.57142857142856,0.095238095238074,1.47619047619048,4
-0.476190476190482,0.095238095238074,0.523809523809518,4
-1.38095238095241,0.095238095238074,1.52380952380952,4
1.52380952380952,0.142857142857167,1.47619047619048,4
1.52380952380952,0.095238095238074,-1.47619047619048,4
0.523809523809518,0.095238095238074,-0.476190476190482,4
1.52380952380952,0.095238095238074,-2.38095238095241,4
0.571428571428555,0.095238095238074,-2.28571428571428,4
-0.333333333333314,0.095238095238074,-2.1904761904762,4
1.71428571428572,0.095238095238074,-2.09523809523807,4
1.76190476190476,1.04761904761904,-2.04761904761904,4
0.761904761904759,0.047619047619037,-1.95238095238096,4
-0.238095238095241,0.047619047619037,-0.952380952380963,4
-4,-0.904761904761926,0.952380952380963,4
-2.8095238095238,0.095238095238074,-0.047619047619037,4
-2.66666666666669,0.095238095238074,0.904761904761926,4
-1.71428571428572,0.047619047619037,-0.047619047619037,4
-3.57142857142856,-0.904761904761926,0.047619047619037,4
-2.47619047619048,0.095238095238074,0.142857142857167,4
-3.33333333333331,0.095238095238074,0.190476190476204,4
-2.23809523809524,0.047619047619037,0.238095238095241,4
-0.285714285714278,0.047619047619037,0.333333333333314,4
-2.14285714285717,0.047619047619037,0.380952380952408,4
-0.142857142857167,0.047619047619037,0.476190476190482,-4
-0.952380952380963,0.047619047619037,0.571428571428555,-4
0.190476190476204,0.047619047619037,1.47619047619048,-4
-0.666666666666686,0.047619047619037,3.33333333333331,-4
1.42857142857144,0.047619047619037,2.14285714285717,-4
2.42857142857144,0.047619047619037,1.95238095238096,-4
1.42857142857144,0.047619047619037,1.76190476190476,-4
2.47619047619048,0.047619047619037,2.52380952380952,-4
1.57142857142856,0.095238095238074,2.28571428571428,-4
2.57142857142856,1.04761904761904,2.04761904761904,-4
1.57142857142856,1.95238095238096,4.71428571428572,-4
3.28571428571428,0.857142857142833,0.666666666666686,-4
2.09523809523807,0.809523809523796,1.52380952380952,-4
2.85714285714283,0.761904761904759,0.476190476190482,-4
2.66666666666669,-0.238095238095241,0.380952380952408,-4
1.42857142857144,0.666666666666686,0.285714285714278,-4
2.1904761904762,0.619047619047592,0.190476190476204,-4
1.90476190476193,-0.380952380952408,-0.857142857142833,-4
-0.238095238095241,-0.380952380952408,0.047619047619037,-4
0.666666666666686,-0.380952380952408,-0.047619047619037,-4
-0.476190476190482,-0.380952380952408,-0.142857142857167,-4
-0.523809523809518,0.571428571428555,-0.238095238095241,-4
0.333333333333314,-0.428571428571445,-0.333333333333314,-4
-0.714285714285722,-0.428571428571445,-1.33333333333331,-4
0.142857142857167,-0.428571428571445,-1.23809523809524,4
-0.857142857142833,-0.428571428571445,-2.14285714285717,4
-1.76190476190476,-0.428571428571445,-2.04761904761904,4
-0.761904761904759,-0.428571428571445,-1.95238095238096,4
1.1904761904762,-0.428571428571445,-1.8095238095238,4
-0.809523809523796,-0.428571428571445,-1.66666666666669,4
-1.71428571428572,-0.380952380952408,-1.52380952380952,4
-0.714285714285722,-0.285714285714278,-1.23809523809524,4
-1.57142857142856,-0.238095238095241,-1.14285714285717,4
-1.47619047619048,-1.14285714285717,-1,4
-0.380952380952408,-0.095238095238074,-1.85714285714283,4
-1.23809523809524,-0.095238095238074,-1.71428571428572,4
-1.14285714285717,-1,-0.619047619047592,4
-1,0.047619047619037,-1.47619047619048,4
-0.857142857142833,-0.904761904761926,-0.428571428571445,4
-0.809523809523796,0.095238095238074,-0.333333333333314,4
-1.66666666666669,-0.857142857142833,-0.238095238095241,4
-0.619047619047592,-0.809523809523796,-0.142857142857167,4
-1.52380952380952,0.238095238095241,-0.047619047619037,4
-0.428571428571445,-0.714285714285722,0.047619047619037,4
0.571428571428555,0.285714285714278,0.095238095238074,4
0.619047619047592,0.285714285714278,0.142857142857167,4
-0.333333333333314,0.285714285714278,1.09523809523807,4
0.619047619047592,0.285714285714278,1.04761904761904,4
1.57142857142856,1.23809523809524,2.90476190476193,-4
0.666666666666686,0.238095238095241,2.76190476190476,-4
2.57142857142856,0.238095238095241,1.66666666666669,-4
2.42857142857144,2.14285714285717,3.47619047619048,-4
1.38095238095241,1.09523809523807,4.23809523809524,-4
1.28571428571428,1.04761904761904,3.04761904761904,-4
1.1904761904762,0.952380952380963,2.85714285714283,-4
-0.761904761904759,1.85714285714283,3.57142857142856,-4
3.04761904761904,-0.142857142857167,0.428571428571445,-4
1.90476190476193,0.761904761904759,1.28571428571428,-4
1.76190476190476,-0.238095238095241,1.09523809523807,-4
2.57142857142856,0.666666666666686,0,-4
-0.476190476190482,-0.333333333333314,0.857142857142833,-4
0.380952380952408,-0.380952380952408,-0.238095238095241,-4
-0.666666666666686,-0.428571428571445,-0.333333333333314,-4
-0.761904761904759,-0.428571428571445,-0.428571428571445,-4
0.142857142857167,-0.476190476190482,-0.523809523809518,-4
0.095238095238074,-0.476190476190482,-0.619047619047592,-4
0.047619047619037,-0.476190476190482,-0.714285714285722,-4
-0.047619047619037,-0.476190476190482,-0.761904761904759,-4
3.71428571428572,0.476190476190482,-1.76190476190476,-4
-1.23809523809524,-0.476190476190482,-0.714285714285722,-4
-1.23809523809524,-0.476190476190482,-0.666666666666686,-4
-1.14285714285717,-0.476190476190482,-1.61904761904759,-4
-2,-1.33333333333331,-1.47619047619048,4
-0.952380952380963,-0.285714285714278,-1.28571428571428,4
-1.85714285714283,-0.238095238095241,-1.14285714285717,4
-1.76190476190476,-0.190476190476204,-1,4
-0.809523809523796,-0.095238095238074,-0.809523809523796,4
-2.57142857142856,-0.095238095238074,0.190476190476204,4
-1.42857142857144,-0.047619047619037,0.238095238095241,4
-1.28571428571428,-0.047619047619037,0.285714285714278,4
-2.04761904761904,0,0.285714285714278,4
-1.95238095238096,-0.952380952380963,0.333333333333314,4
2,0.047619047619037,-0.619047619047592,4
0.952380952380963,0.047619047619037,0.380952380952408,4
0.904761904761926,0.047619047619037,0.380952380952408,4
-0.047619047619037,1,0.380952380952408,4
0.952380952380963,0.952380952380963,0.380952380952408,4
-0.952380952380963,-0.047619047619037,-0.571428571428555,4
